TagName;DateTime;Value;vValue;MinRaw;MaxRaw;MinEU;MaxEU;Unit;Quality;QualityDetail;QualityString;wwResolution;StartDateTime
P100_Flow;2024-09-23 14:22:13.3320000;180.603164672852;180.60316467285156;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:21:39
T400_SP;2024-09-23 14:22:46.6650000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:22:13
T400_PV;2024-09-23 14:22:46.6650000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:13
T200_PV;2024-09-23 14:22:46.6650000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:13
T151_PV;2024-09-23 14:22:46.6650000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:13
T150_PV;2024-09-23 14:22:46.6650000;22.6000003814697;22.600000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:13
SysReplicationTotalTags1;2024-09-23 14:22:46.6650000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:22:13
Q210_PV;2024-09-23 14:22:46.6650000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:22:13
P120_PV;2024-09-23 14:22:46.6650000;(null);(null);0;300;0;300;rpm;1;24;IOServer communication failed;33333;23/09/2024 14:22:13
P120_Flow;2024-09-23 14:22:46.6650000;(null);(null);0;2000;0;2000;ml/min;1;24;IOServer communication failed;33333;23/09/2024 14:22:13
P100_FlowR;2024-09-23 14:22:46.6650000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:22:13
P100_Flow;2024-09-23 14:22:46.6650000;178.315002441406;178.31500244140625;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:22:13
T400_SP;2024-09-23 14:23:19.9980000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:22:46
T400_PV;2024-09-23 14:23:19.9980000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:46
T200_PV;2024-09-23 14:23:19.9980000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:46
T151_PV;2024-09-23 14:23:19.9980000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:46
T150_PV;2024-09-23 14:23:19.9980000;22.6000003814697;22.600000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:22:46
SysReplicationTotalTags1;2024-09-23 14:23:19.9980000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:22:46
Q210_PV;2024-09-23 14:23:19.9980000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:22:46
P120_PV;2024-09-23 14:23:19.9980000;(null);(null);0;300;0;300;rpm;1;24;IOServer communication failed;33333;23/09/2024 14:22:46
P120_Flow;2024-09-23 14:23:19.9980000;(null);(null);0;2000;0;2000;ml/min;1;24;IOServer communication failed;33333;23/09/2024 14:22:46
P100_FlowR;2024-09-23 14:23:19.9980000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:22:46
P100_Flow;2024-09-23 14:23:19.9980000;179.958618164063;179.9586181640625;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:22:46
T400_SP;2024-09-23 14:23:53.3310000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:23:19
T400_PV;2024-09-23 14:23:53.3310000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:19
T200_PV;2024-09-23 14:23:53.3310000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:23:19
