TagName;DateTime;Value;vValue;MinRaw;MaxRaw;MinEU;MaxEU;Unit;Quality;QualityDetail;QualityString;wwResolution;StartDateTime;;;
P120_PV;14:00.6;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:13;;;
P120_PV;14:16.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:14;;;
P120_PV;14:32.1;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:14;;;
P120_PV;14:47.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:14;;;
P120_PV;15:03.6;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:14;;;
P120_PV;15:19.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:15;;;
P120_PV;15:35.1;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:15;;;
P120_PV;15:50.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:15;;;
P120_PV;16:06.7;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:15;;;
P120_PV;16:22.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:16;;;
P120_PV;16:38.2;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:16;;;
P120_PV;16:53.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:16;;;
P120_PV;17:09.7;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:16;;;
P120_PV;17:25.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:17;;;
P120_PV;17:41.2;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:17;;;
P120_PV;17:57.0;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:17;;;
P120_PV;18:12.7;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:17;;;
P120_PV;18:28.5;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:18;;;
P120_PV;18:44.2;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:18;;;
P120_PV;19:00.0;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:18;;;
P120_PV;19:15.7;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:18;;;
P120_PV;19:31.5;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:19;;;
P120_PV;19:47.3;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:19;;;
P120_PV;20:03.0;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:19;;;
P120_PV;20:18.8;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:20;;;
P120_PV;20:34.5;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:20;;;
P120_PV;20:50.3;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:20;;;
P120_PV;21:06.0;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:20;;;
P120_PV;21:21.8;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:21;;;
P120_PV;21:37.6;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:21;;;
P120_PV;21:53.3;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:21;;;
P120_PV;22:09.1;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:21;;;
P120_PV;22:24.8;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:22;;;
P120_PV;22:40.6;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:22;;;
P120_PV;22:56.3;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:22;;;
P120_PV;23:12.1;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:22;;;
P120_PV;23:27.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:23;;;
P120_PV;23:43.6;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:23;;;
P120_PV;23:59.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:23;;;
P120_PV;24:15.1;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:23;;;
P120_PV;24:30.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:24;;;
P120_PV;24:46.6;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:24;;;
P120_PV;25:02.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:24;;;
P120_PV;25:18.2;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:25;;;
P120_PV;25:33.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:25;;;
P120_PV;25:49.7;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:25;;;
P120_PV;26:05.4;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:25;;;
P120_PV;26:21.2;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:26;;;
P120_PV;26:36.9;(null);(null);0;100;0;100;rpm;1;65536;No data stored in history;15757;23/09/2024 14:26;;;
