TagName;DateTime;Value;vValue;MinRaw;MaxRaw;MinEU;MaxEU;Unit;Quality;QualityDetail;QualityString;wwResolution;StartDateTime
T400_PV;2024-09-18 10:20:43.0000000;25;25;0;100;0;100;°C;0;764;"First value received from IOServer, timestamp overwritten; values out of time sequence";54545;18/09/2024 10:19:48
T208_PV;2024-09-18 10:20:43.0000000;24.5;24.5;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T207_PV;2024-09-18 10:20:43.0000000;24.7000007629395;24.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T206_PV;2024-09-18 10:20:43.0000000;25.8999996185303;25.899999618530273;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T205_PV;2024-09-18 10:20:43.0000000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T204_PV;2024-09-18 10:20:43.0000000;24.7000007629395;24.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T203_PV;2024-09-18 10:20:43.0000000;25.7000007629395;25.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T202_PV;2024-09-18 10:20:43.0000000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T201_PV;2024-09-18 10:20:43.0000000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
T200_PV;2024-09-18 10:20:43.0000000;26;26;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:19:48
SysSpaceBuffer;2024-09-18 10:20:43.0000000;107159;107159;0;100000;0;100000;MB;0;192;Good;54545;18/09/2024 10:19:48
QT210_PV;2024-09-18 10:20:43.0000000;156.100006103516;156.10000610351562;0;1000;0;1000;µS/cm;0;192;Good;54545;18/09/2024 10:19:48
P120_PV;2024-09-18 10:20:43.0000000;0.0610370188951492;6.1037018895149231E-2;0;100;0;100;rpm;0;192;Good;54545;18/09/2024 10:19:48
P120_Flow;2024-09-18 10:20:43.0000000;0;0;0;1000;0;1000;ml/min;0;192;Good;54545;18/09/2024 10:19:48
P100_PV;2024-09-18 10:20:43.0000000;98.7426376342773;98.742637634277344;0;100;0;100;rpm;0;192;Good;54545;18/09/2024 10:19:48
P100_Flow;2024-09-18 10:20:43.0000000;26.93479347229;26.934793472290039;0;1000;0;1000;ml/min;0;192;Good;54545;18/09/2024 10:19:48
T400_PV;2024-09-18 10:21:37.5450000;25;25;0;100;0;100;°C;0;192;Good;54545;18/09/2024 10:20:43
T208_PV;2024-09-18 10:21:37.5450000;24.5;24.5;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T207_PV;2024-09-18 10:21:37.5450000;24.7000007629395;24.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T206_PV;2024-09-18 10:21:37.5450000;25.8999996185303;25.899999618530273;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T205_PV;2024-09-18 10:21:37.5450000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T204_PV;2024-09-18 10:21:37.5450000;24.5;24.5;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T203_PV;2024-09-18 10:21:37.5450000;25.7000007629395;25.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T202_PV;2024-09-18 10:21:37.5450000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T201_PV;2024-09-18 10:21:37.5450000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
T200_PV;2024-09-18 10:21:37.5450000;26;26;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:20:43
SysSpaceBuffer;2024-09-18 10:21:37.5450000;107159;107159;0;100000;0;100000;MB;0;192;Good;54545;18/09/2024 10:20:43
QT210_PV;2024-09-18 10:21:37.5450000;171.100006103516;171.10000610351562;0;1000;0;1000;µS/cm;0;192;Good;54545;18/09/2024 10:20:43
P120_PV;2024-09-18 10:21:37.5450000;19.8400821685791;19.840082168579102;0;100;0;100;rpm;0;192;Good;54545;18/09/2024 10:20:43
P120_Flow;2024-09-18 10:21:37.5450000;4.10669994354248;4.1066999435424805;0;1000;0;1000;ml/min;0;192;Good;54545;18/09/2024 10:20:43
P100_PV;2024-09-18 10:21:37.5450000;98.7426376342773;98.742637634277344;0;100;0;100;rpm;0;192;Good;54545;18/09/2024 10:20:43
P100_Flow;2024-09-18 10:21:37.5450000;26.93479347229;26.934793472290039;0;1000;0;1000;ml/min;0;192;Good;54545;18/09/2024 10:20:43
T400_PV;2024-09-18 10:22:32.0900000;24;24;0;100;0;100;°C;0;192;Good;54545;18/09/2024 10:21:37
T208_PV;2024-09-18 10:22:32.0900000;24.7000007629395;24.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:21:37
T207_PV;2024-09-18 10:22:32.0900000;24.7000007629395;24.700000762939453;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:21:37
T206_PV;2024-09-18 10:22:32.0900000;25.8999996185303;25.899999618530273;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:21:37
T205_PV;2024-09-18 10:22:32.0900000;25.7999992370605;25.799999237060547;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:21:37
T204_PV;2024-09-18 10:22:32.0900000;24.5;24.5;0;150;0;150;°C;0;192;Good;54545;18/09/2024 10:21:37
